,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,0,6.576276497204039,1.13012433052063,3.8372509479522714,6.16129888983544,2.130814790725708,7.188572883605957,6.073150355072022,2.5160000324249268,8.071999549865723,1.810009026177484e+30,35.52290437659439,1.410902570379767e-06,1.194765525633534e-13,2.6492091483779524e-27,0.0002183020114898,0.0016114600002765,0.0016114600002765,0.0016114600002765,0.4829913377761841,1,291.52699542045593,1024.0,0.0001,0.02,12491.0,2.0,0
1,1,5.517390974865987,5.361901760101318,15.582849502563477,5.973226021722894,4.050889492034912,11.879487991333008,5.82937622039795,4.745999813079834,13.523999214172363,2.0764207646245967e+29,8.568084716796875,1.4008901461897202e-06,1.1983896231278877e-13,2.7061406547351684e-27,0.0002350024878978,0.0006792098283767,0.0006792098283767,0.0006792098283767,0.0006794482469558,2,285.4738256931305,1024.0,0.0001,0.04,12492.0,2.0,0
2,2,4.80594225843125,11.411465644836426,27.61574935913086,5.161928768944003,8.819855690002441,22.955041885375977,4.963412263793946,10.392000198364258,25.77199935913086,3.96143220978228e+28,3.5913061025191326,1.3617702441946724e-06,1.1656320221597482e-13,2.6400139901438762e-27,0.0070340372622013,0.0070340372622013,0.0070340372622013,0.0070340372622013,0.0070340372622013,3,300.9179861545563,1024.0,0.0001,0.06,12492.0,2.0,0
3,3,4.285635479035911,17.32463264465332,37.47796630859375,4.483082617516447,15.142053604125977,33.827659606933594,4.2268580895996095,17.0679988861084,38.23199844360352,1.019260233971515e+28,1.610205046984614,1.3305605005523465e-06,1.1541822249622926e-13,2.67043351197987e-27,0.0067198872566223,0.0067200250923633,0.0067200250923633,0.0067200250923633,0.0067214593291282,4,279.41161370277405,1024.0,0.0001,0.08,12493.0,2.0,0
4,4,3.8985184612347377,22.35208511352539,44.74106597900391,4.0289381528473855,20.418357849121094,42.23384094238281,3.701035316848755,23.97599983215332,47.80799865722656,3.4529152726356965e+27,0.5765887279899753,1.2956108059734897e-06,1.1329685664341874e-13,2.6080676165307962e-27,0.0011320821940898,0.0011444874107837,0.0011449493467807,0.0011452995240688,0.0011600144207477,5,289.31016778945923,1024.0,0.0001,0.1,12493.0,2.0,0
5,5,3.5900304547119046,26.90995407104492,50.61055374145508,3.78582187016011,23.71214485168457,47.19793701171875,3.4228763190460203,28.049999237060547,53.88399887084961,1.942727854133829e+27,0.32967660865005183,1.2630173260814483e-06,1.1144130554377843e-13,2.5648065407142314e-27,0.0017103925347328,0.0017164908349514,0.0017167478799819,0.0017172954976558,0.0017448589205741,6,282.04530477523804,1024.0,0.0001,0.1,12493.0,2.0,0
6,6,3.345447759001303,30.687442779541016,54.99985885620117,3.8073480940594586,24.07118225097656,46.78426361083984,3.4291033487701417,27.86199951171875,53.63199996948242,1.476721778125201e+27,0.1593893304163096,1.231043709366167e-06,1.1076169114096479e-13,2.616495382168961e-27,0.0036123804748058,0.0036145746707916,0.0036164224147796,0.0036189220845699,0.0036594569683074,7,302.9135773181915,1024.0,0.0001,0.1,12493.0,2.0,0
7,7,3.166282619571671,33.583946228027344,58.30634307861328,3.4912355563211097,28.93381118774414,51.95909881591797,3.1132376823425294,33.15999984741211,59.167999267578125,1.2647012474219448e+27,0.11684831307858837,1.224074998294373e-06,1.1230045503404345e-13,2.697057060145767e-27,0.0002230629324913,0.0002240017056465,0.0002241097390651,0.000224195420742,0.0002319179475307,8,284.1632328033447,1024.0,0.0001,0.1,12493.0,2.0,0
8,8,3.028021951058877,35.76724624633789,60.7256965637207,3.3900231469470263,30.299718856811523,54.37089920043945,3.0362451818847656,34.375999450683594,60.955997467041016,1.202997773939102e+27,0.09401827442402742,1.2136486564783235e-06,1.1363107774729333e-13,2.7937090254361582e-27,0.0002200230956077,0.0002375841140747,0.0002376511693,0.0002377405762672,0.0002420544624328,9,297.6997127532959,1024.0,0.0001,0.1,12493.0,2.0,0
9,9,2.919971266101696,37.63580703735352,62.5860595703125,3.4709710416070303,28.63721466064453,53.0049934387207,3.102545687789917,33.25600051879883,59.417999267578125,1.2031142097876953e+27,0.08961355442903479,1.19522032941884e-06,1.1312672509478254e-13,2.780416258492672e-27,0.0106780119240283,0.0107061825692653,0.0107066445052623,0.0107072629034519,0.0107873156666755,10,288.9726583957672,1024.0,0.0001,0.1,12493.0,2.0,0
