,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,0,6.891278828822926,0.2762639820575714,1.124608874320984,6.729747884019703,0.6478301286697388,2.4898531436920166,6.721369366760254,0.6259999871253967,2.2699999809265137,1.3946596214814506e+31,176.00350765306123,1.4065887330407227e-06,1.1741305802185008e-13,2.5545578911154496e-27,1.7508864402771e-07,4.303827881813049e-05,5.916506052017212e-05,0.0009010471403598,2.668243646621704,1,61.42846941947937,1024,0.0001,0.02,12491,1,0
1,1,6.423877431954393,1.2772479057312012,4.535018444061279,6.527526165595696,1.100530743598938,4.417733192443848,6.507372725067139,1.2200000286102295,4.645999908447266,1.507190486672676e+30,31.297251175860968,1.4155329255117673e-06,1.1859750843664624e-13,2.5942900848912506e-27,8.72984528541565e-05,0.0001025460660457,0.0001025460660457,0.0001025460660457,0.5628434419631958,2,53.86845302581787,1024,0.0001,0.04,12491,1,0
2,2,5.915355355290378,3.021873950958252,9.582828521728516,5.930971744839861,3.059631586074829,10.287230491638184,5.784922069091797,3.378000020980835,11.2839994430542,3.004886749978872e+29,9.556709756656568,1.4079048340357607e-06,1.1828016097251487e-13,2.600826392233575e-27,0.0016983337700366,0.0017689615488052,0.0017689615488052,0.0017689615488052,0.0904790163040161,3,53.63741731643677,1024,0.0001,0.06,12492,1,0
3,3,5.556668200662728,4.904001235961914,14.659652709960938,7.3090394697746115,1.6390882730484009,5.245082378387451,7.257873678741455,1.9919999837875368,5.865999698638916,7.435911460607028e+28,3.8231665163624045,1.3992832389311256e-06,1.1798519085484013e-13,2.612744033956737e-27,0.0008087307214736,0.0026900842785835,0.0026900842785835,0.0026900842785835,0.0145545080304145,4,53.5106987953186,1024,0.0001,0.08,12492,1,0
4,4,5.267034735108423,7.035270690917969,19.3656005859375,5.490752816981835,6.158288955688477,16.906024932861328,5.286824775085449,6.711999893188477,19.24199867248535,2.350945623136609e+28,1.802390429438377,1.3835910998993404e-06,1.1736141545646364e-13,2.6350139555086285e-27,0.0020055063068866,0.0020055659115314,0.0020055659115314,0.0020055659115314,0.0447111874818801,5,53.08306884765625,1024,0.0001,0.1,12492,1,0
5,5,5.000004184223205,9.366484642028809,24.03055191040039,5.219290829062127,7.688104629516602,20.77739524841309,5.005017586669922,9.15999984741211,23.88399887084961,9.38662483646339e+27,1.0056302596111688,1.362580600672995e-06,1.1602383895808527e-13,2.650569398445651e-27,0.0026432238519191,0.002643384039402,0.002643384039402,0.002643384039402,0.0026436708867549,6,52.96767973899841,1024,0.0001,0.1,12492,1,0
6,6,4.723232146240121,12.10137176513672,29.053133010864254,5.12936129273752,8.546674728393555,22.837963104248047,4.926063077087402,10.156000137329102,25.935998916625977,6.227865772045643e+27,0.6718613760811943,1.3515456682226324e-06,1.1599235467976203e-13,2.6813477420188247e-27,0.0016816146671772,0.0016816221177577,0.0016816221177577,0.0016816221177577,0.0016822144389152,7,53.48226451873779,1024,0.0001,0.1,12492,1,0
7,7,4.4920211461492885,14.619915962219238,33.23052215576172,4.840755164604651,11.614110946655272,28.278175354003903,4.59139788772583,13.83199977874756,32.012001037597656,4.166865954200439e+27,0.4997660578513633,1.3343319892761706e-06,1.156478841579964e-13,2.731425769723882e-27,0.0078849196434021,0.0079123675823211,0.0079123675823211,0.0079123675823211,0.0079124495387077,8,52.9203314781189,1024,0.0001,0.1,12492,1,0
8,8,4.290739166230122,17.039432525634766,37.12596893310547,4.816244215731542,12.230720520019531,28.723072052001957,4.523739426116944,14.09999942779541,32.86399841308594,3.1051445619982013e+27,0.36402110664211973,1.3229445682232478e-06,1.154727102912339e-13,2.771661570055731e-27,0.0103518776595592,0.0103523917496204,0.0103523917496204,0.0103523917496204,0.0103526972234249,9,53.32772731781006,1024,0.0001,0.1,12492,1,0
9,9,4.14286752396292,19.033832550048828,39.9214096069336,4.559083060997931,14.150795936584473,32.446144104003906,4.306232595062256,16.213998794555664,36.18600082397461,2.416687871039136e+27,0.3025175600635762,1.3172852452841366e-06,1.1560568907319563e-13,2.7731105752007527e-27,0.0046410486102104,0.0046410486102104,0.0046410486102104,0.0046410486102104,0.004641056060791,10,52.40493440628052,1024,0.0001,0.1,12492,1,0
10,10,3.996207941768268,20.76016616821289,42.58375930786133,4.496136268153624,16.039649963378906,34.70964431762695,4.28006409729004,17.604000091552734,38.05199813842773,1.8304054818950596e+27,0.22575273319166533,1.3098823513414938e-06,1.1544597172408854e-13,2.7426712198279237e-27,0.0051811225712299,0.0051812194287776,0.0051812231540679,0.0051812268793582,0.0052083507180213,11,52.76508903503418,1024,0.0001,0.1,12492,1,0
11,11,3.871424763700004,22.600666046142575,44.96165084838867,4.45530264875571,16.929441452026367,35.95066833496094,4.200276996154785,18.479999542236328,40.02799987792969,1.6598049751870054e+27,0.1622454292920171,1.3000476280171995e-06,1.152674912391211e-13,2.7594857617948113e-27,0.0035639069974422,0.0035639069974422,0.0035639069974422,0.0035639069974422,0.0035702958703041,12,52.85997557640076,1024,0.0001,0.1,12492,1,0
12,12,3.7527436413429545,24.125164031982425,47.2020378112793,4.233699150246231,18.115827560424805,39.13518524169922,3.953075064239502,20.979999542236328,43.77199935913086,1.352419057267296e+27,0.13228798885734713,1.2967991092682105e-06,1.1495647138989361e-13,2.7324881861801608e-27,0.0004689879715442,0.000471506267786,0.000471506267786,0.000471506267786,0.000471506267786,13,53.51993560791016,1024,0.0001,0.1,12492,1,0
13,13,3.647484094875951,25.82563781738281,49.07848739624024,4.277193628323663,18.787073135375977,38.80736541748047,4.007439626159668,21.58799934387207,43.54800033569336,1.2313396466818544e+27,0.09324547709250937,1.2847998044786866e-06,1.1379488168102565e-13,2.675438174440376e-27,0.0025113523006439,0.0025113523006439,0.0025113523006439,0.0025113523006439,0.0025113523006439,14,53.53600645065308,1024,0.0001,0.1,12492,1,0
14,14,3.5540219506024955,27.1716365814209,50.86411285400391,4.264185006269395,18.630970001220703,39.0493278503418,3.965987758331299,21.57999992370605,43.92799758911133,1.1008922415860204e+27,0.08673682504770709,1.284586766092231e-06,1.1535138706380851e-13,2.779336983530084e-27,0.0022652633488178,0.0022652633488178,0.0022652633488178,0.0022652633488178,0.0022655129432678,15,53.46996235847473,1024,0.0001,0.1,12492,1,0
15,15,3.4651755141326475,28.325889587402344,52.6737060546875,4.252211913740936,19.34124183654785,40.28254699707031,3.9990415058898927,22.013999938964844,44.317996978759766,9.743107575392017e+26,0.053252638602743346,1.2865333695175752e-06,1.1622654234385612e-13,2.7895353881688932e-27,0.0036410577595233,0.0036410614848136,0.0036410614848136,0.0036410614848136,0.0036411508917808,16,53.76086759567261,1024,0.0001,0.1,12492,1,0
16,16,3.391543438124457,29.46311378479004,53.85634231567383,3.944135512257605,22.14330291748047,44.95004653930664,3.6329732901000975,25.777999877929688,50.124000549316406,8.702484683617573e+26,0.055942642445466956,1.2869315815788208e-06,1.1681006708076154e-13,2.836661193916568e-27,0.0019014999270439,0.0019086636602878,0.0019092559814453,0.0019096657633781,0.0019112229347229,17,52.63963675498962,1024,0.0001,0.1,12492,1,0
17,17,3.3168871378679667,30.832448959350582,55.3701171875,4.050242809440953,21.87792587280273,43.4748649597168,3.6769142936706554,25.58599853515625,49.3120002746582,8.045551117097236e+26,0.03986663477761405,1.2837200469016771e-06,1.1684676944429176e-13,2.8278405589696615e-27,0.0060109980404376,0.0060109980404376,0.0060109980404376,0.0060109980404376,0.0060120448470115,18,53.5953266620636,1024,0.0001,0.1,12492,1,0
18,18,3.238847800275129,31.934982299804688,56.76279067993164,4.019036070987131,21.955978393554688,43.11582565307617,3.725210208969117,24.72599983215332,48.141998291015625,7.698751590641733e+26,0.03324472904205322,1.2788195307243096e-06,1.165911381963572e-13,2.827457441149861e-27,0.004272386431694,0.0042726285755634,0.0042726285755634,0.0042726285755634,0.0042732208967208,19,52.70963001251221,1024,0.0001,0.1,12492,1,0
19,19,3.190074938964574,32.65907287597656,57.621856689453125,3.953708206829413,22.767717361450195,45.81642150878906,3.674385537872314,26.15399932861328,50.459999084472656,7.236437077057136e+26,0.026567473703501175,1.2745605362041326e-06,1.1665785278891012e-13,2.8517720350696137e-27,0.0074202939867973,0.00742032751441,0.00742032751441,0.00742032751441,0.0074206665158271,20,53.181480169296265,1024,0.0001,0.1,12492,1,0
20,20,3.1198335284842216,33.7761116027832,58.74331283569336,3.91748498642106,23.56384658813477,46.17546081542969,3.570166966018677,27.6299991607666,52.21399688720703,6.907582543236538e+26,0.022150927660416583,1.2666255529264728e-06,1.1624695329609774e-13,2.8149107457501923e-27,0.0033286660909652,0.0033291801810264,0.0033291839063167,0.0033291839063167,0.0033298805356025,21,53.63119649887085,1024,0.0001,0.1,12492,1,0
21,21,3.0531907337851645,34.97136306762695,59.98271560668945,3.968812215637126,23.532625198364254,46.01155090332031,3.640242940673828,27.161998748779297,51.64399719238281,6.587464387409249e+26,0.0239830309030961,1.2665172605243214e-06,1.1708701008722619e-13,2.866739413639585e-27,0.0015655048191547,0.0015655308961868,0.0015655308961868,0.0015655308961868,0.0015655383467674,22,53.50289845466614,1024,0.0001,0.1,12492,1,0
22,22,3.0070699391156683,35.757266998291016,60.871429443359375,3.9513435083890087,24.141429901123047,46.4720573425293,3.643346820449829,27.763999938964844,52.48799896240234,6.404475637677102e+26,0.022395888153387576,1.2660457136082856e-06,1.1740105093315244e-13,2.867478874004456e-27,0.0060275048017501,0.0060275048017501,0.0060275048017501,0.0060275048017501,0.0060275048017501,23,52.90516662597656,1024,0.0001,0.1,12492,1,0
23,23,2.9561186406070785,36.460540771484375,61.79293823242188,3.683396773155205,26.91226959228516,49.51607894897461,3.3088366957855224,30.88599967956543,56.157997131347656,6.162919951250453e+26,0.019010863742049862,1.264435639905184e-06,1.1771494896832573e-13,2.869434460736052e-27,0.0008441768586635,0.0008441768586635,0.0008441768586635,0.0008441768586635,0.0008441768586635,24,54.0865318775177,1024,0.0001,0.1,12492,1,0
24,24,2.908204488887088,37.30573272705078,62.64506912231445,3.7846521636749695,25.320011138916016,48.915077209472656,3.463477538986206,29.439998626708984,54.62399673461914,6.110700908126596e+26,0.018056295355971978,1.2638069106838027e-06,1.180841477212516e-13,2.8894061712075775e-27,0.0032574832439422,0.0032574832439422,0.0032574832439422,0.0032574832439422,0.0032574832439422,25,53.18394470214844,1024,0.0001,0.1,12492,1,0
25,25,2.8540412718718704,38.40006637573242,63.632808685302734,3.750901467793441,26.02247810363769,48.95410537719727,3.4282676640319822,29.851999282836918,54.6619987487793,6.05827194105518e+26,0.016273808722593347,1.2562683662584647e-06,1.1724544213955586e-13,2.8520166486905404e-27,0.0038419626653194,0.0038419626653194,0.0038419626653194,0.0038419626653194,0.0038419626653194,26,53.62427568435669,1024,0.0001,0.1,12492,1,0
26,26,2.818107849293946,38.967098236083984,64.12982940673828,3.626054540783623,27.54448890686035,50.72587966918945,3.27700523765564,32.099998474121094,57.41399765014648,6.054437600832019e+26,0.018698766523477985,1.2564199756214764e-06,1.172537910758871e-13,2.8635065471360303e-27,0.0034113973379135,0.0034114308655261,0.0034114345908164,0.0034114345908164,0.0034114979207515,27,53.56372427940369,1024,0.0001,0.1,12492,1,0
27,27,2.766277885542879,39.70695877075195,64.93402099609375,3.9852884234840182,23.58726119995117,46.21448516845703,3.647074409790039,27.77400016784668,52.04399871826172,5.916529004267203e+26,0.016007637491031568,1.263119032279024e-06,1.1943264374951607e-13,2.949157675943302e-27,0.0050801374018192,0.0050801374018192,0.0050801374018192,0.0050801374018192,0.0050801374018192,28,53.05587148666382,1024,0.0001,0.1,12492,1,0
28,28,2.730668817209853,40.38121795654297,65.63224792480469,3.623486884787349,27.45863151550293,51.51420211791992,3.347659969406128,31.052000045776367,56.1879997253418,5.95821200504592e+26,0.01764557677872327,1.2598725400545198e-06,1.1991900224714424e-13,2.9975372917776796e-27,0.011471826583147,0.011471826583147,0.011471826583147,0.011471826583147,0.011471826583147,29,53.88366174697876,1024,0.0001,0.1,12492,1,0
29,29,2.6967777375292377,40.97159194946289,66.30083465576172,3.661320821143968,27.216670989990234,50.38245391845703,3.336029725036621,30.81399917602539,56.11800003051758,5.838880755502856e+26,0.015615129957393723,1.2493629840768175e-06,1.1892840095143074e-13,2.9439639337649987e-27,0.0048757903277873,0.0048772022128105,0.0048772022128105,0.0048772133886814,0.0048777274787425,30,54.32139301300049,1024,0.0001,0.01,12492,1,0
30,30,2.327547168500706,48.500099182128906,72.6322021484375,2.97963683842645,38.182952880859375,62.16047286987305,2.642248927230835,42.36399841308594,67.6500015258789,5.4209513217688925e+26,0.01406562206696491,1.2474410789186316e-06,1.1874087944725183e-13,2.948297892121652e-27,0.0037444345653057,0.0037444345653057,0.0037444345653057,0.0037444345653057,0.0037444345653057,31,53.46743941307068,1024,0.0001,0.01,12492,1,0
31,31,2.2256593590897213,50.79662322998047,74.1396713256836,2.957738930829941,38.58882141113281,62.30876922607422,2.6176097909545897,42.79199981689453,68.10199737548828,6.325650486640852e+26,0.01366821357182094,1.2452119019854517e-06,1.1833001291076709e-13,2.935706240705164e-27,0.0033617876470088,0.0033619217574596,0.0033619217574596,0.0033619217574596,0.0033622831106185,32,52.81702423095703,1024,0.0001,0.01,12492,1,0
32,32,2.1927101495155523,51.27787780761719,74.73697662353516,2.9188247314289963,38.64345932006836,62.84732818603516,2.595141471252441,43.21599960327149,68.35199737548828,7.155164412017186e+26,0.013999015701060392,1.2460270714594259e-06,1.1858708325167455e-13,2.9480413783786303e-27,0.0005186945199966,0.0005187131464481,0.0005187131464481,0.0005187131464481,0.0005192831158638,33,53.30257415771485,1024,0.0001,0.01,12492,1,0
33,33,2.176338349188453,51.68975067138672,74.97855377197266,2.9403942954789613,38.74492645263672,62.43365478515625,2.597713509368897,43.26199722290039,68.34400177001953,7.878667850680963e+26,0.01413114460147157,1.2450894239119066e-06,1.1837460282204196e-13,2.9314387246968972e-27,0.001319944858551,0.0013203881680965,0.001320406794548,0.0013204216957092,0.001320581883192,34,53.550772190094,1024,0.0001,0.01,12492,1,0
34,34,2.159209326810392,52.16406631469727,75.15263366699219,2.918174008968805,39.01030349731445,63.2688102722168,2.5965827061462403,43.42599868774414,68.5260009765625,8.493332547830802e+26,0.014261290735127975,1.2442190316457241e-06,1.18353961175507e-13,2.937234084159088e-27,0.001317098736763,0.001317098736763,0.001317098736763,0.001317098736763,0.001317098736763,35,53.06892919540405,1024,0.0001,0.01,12492,1,0
35,35,2.1371037841192084,52.60810852050781,75.56829071044922,2.963621525030526,38.5419921875,61.94192886352539,2.6142592235565187,43.22599792480469,68.33599853515625,9.347877229175634e+26,0.014022957305518948,1.2445922921242518e-06,1.1850807594891795e-13,2.9416278736851857e-27,0.0027434788644313,0.0027445331215858,0.0027445331215858,0.0027445331215858,0.0027445331215858,36,53.353609800338745,1024,0.0001,0.01,12492,1,0
36,36,2.1164968025553224,52.88689422607422,75.94358825683594,2.928987594608065,38.80736541748047,63.042457580566406,2.5844540591430665,43.65999984741211,68.7760009765625,9.86898299186267e+26,0.014544336163267797,1.2451834039848848e-06,1.1868098681451705e-13,2.9517710749798137e-27,0.0033063925802707,0.0033068694174289,0.0033068694174289,0.0033068694174289,0.0033070966601371,37,52.97292447090149,1024,0.0001,0.01,12492,1,0
37,37,2.104021803451386,53.26912307739258,76.19398498535156,2.921796951002156,38.70589828491211,63.31563949584961,2.595944777297974,43.43999862670898,68.63999938964844,1.0425047548178674e+27,0.014850137185077278,1.244118971999292e-06,1.1863812161772115e-13,2.9490485914907274e-27,0.000482439994812,0.0004825070500373,0.0004825070500373,0.0004825070500373,0.0004825480282306,38,53.73366093635559,1024,0.0001,0.01,12492,1,0
38,38,2.09319429361973,53.35553359985352,76.24571228027344,2.9244259500220684,38.74492645263672,63.2922248840332,2.586178777923584,43.52399826049805,68.68599700927734,1.1281034027040307e+27,0.015065168847843093,1.2435382460766424e-06,1.1848839003588404e-13,2.939822691274563e-27,0.0040891543030738,0.0040891543030738,0.0040891543030738,0.0040891543030738,0.0040892101824283,39,53.07012033462525,1024,0.0001,0.01,12492,1,0
39,39,2.0804960234204413,53.556739807128906,76.5036849975586,2.935785636580292,39.13518524169922,62.4726791381836,2.5929301555633546,43.66999816894531,68.72599792480469,1.1923289888236076e+27,0.014982673586631308,1.2436068945935614e-06,1.1853815409059588e-13,2.944899746144503e-27,0.0085649862885475,0.0085649862885475,0.0085649862885475,0.0085649862885475,0.0085649862885475,40,53.905004262924194,1024,0.0001,0.01,12492,1,0
40,40,2.074972001896796,53.70937728881836,76.5680160522461,2.910594543664857,39.15079498291016,63.06587219238281,2.575008097229004,43.70399856567383,69.0719985961914,1.2623917150639163e+27,0.016191841388235286,1.242042164375805e-06,1.1821432521536534e-13,2.9261025116123525e-27,0.0013891085982322,0.0013891458511352,0.0013891458511352,0.0013891458511352,0.0013892166316509,41,53.23742699623108,1024,0.0001,0.01,12492,1,0
