,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,0,6.77135371382147,0.519727885723114,2.0628278255462646,6.408635189932955,1.1629722118377686,4.417733192443848,6.353770002746582,1.462000012397766,5.052000045776367,4.979472665936002e+30,81.27384606186224,1.403414562408766e-06,1.1735645003643504e-13,2.5587378090027097e-27,2.407655119895935e-05,0.0005547851324081,0.0005547851324081,0.0005547851324081,0.0868743658065795,1,160.060289144516,1024,0.0001,0.02,12491,0,0
1,1,5.980603601385678,2.7771384716033936,9.035318374633787,5.780046464352544,3.613799333572388,11.926319122314451,5.626544013061523,4.507999897003174,13.467999458312988,4.791733513031177e+29,12.773797482860331,1.3998186213684297e-06,1.1774162162281582e-13,2.5965682971553073e-27,0.0007214844226837,0.0009251721203327,0.0009251721203327,0.0009251721203327,0.0011015124619007,2,154.1613895893097,1024,0.0001,0.04,12491,0,0
2,2,5.399317199289133,6.040260314941406,17.285053253173828,5.711044655566732,5.18264102935791,14.400561332702637,5.46553846496582,5.935999870300293,17.06399917602539,1.0204423839731717e+29,4.7289276123046875,1.3870290986876496e-06,1.1713159999850103e-13,2.590717238510509e-27,5.662441253662109e-06,8.635222911834717e-06,8.635222911834717e-06,8.635222911834717e-06,0.0004563406109809,3,165.6809947490692,1024,0.0001,0.06,12491,0,0
3,3,4.956513023050442,9.88082218170166,24.85422134399414,5.146189128388623,9.014986038208008,22.939430236816406,4.9544765229797365,9.894000053405762,25.613998413085938,2.341911972173204e+28,1.9372636444714604,1.3705538346003034e-06,1.1627549347581985e-13,2.5822531113881514e-27,0.0028297379612922,0.0028297379612922,0.0028297379612922,0.0028297379612922,0.0028299093246459,4,153.74951481819153,1024,0.0001,0.08,12491,0,0
4,4,4.584679819792444,13.66745662689209,31.69425773620605,5.0034654251382085,10.256010055541992,25.741491317749023,4.73766393875122,12.321999549865724,29.467998504638672,6.538584500110638e+27,0.6623783500827088,1.3478962775990115e-06,1.1566986602852149e-13,2.634485557031539e-27,0.0009298101067543,0.0009300671517848,0.0009300708770751,0.0009300746023654,0.000932041555643,5,158.6535360813141,1024,0.0001,0.1,12493,0,0
5,5,4.261650183880184,17.570146560668945,37.78213882446289,4.550631716814854,14.993755340576172,33.819854736328125,4.250478450775146,17.421998977661133,38.290000915527344,2.796014910254692e+27,0.2777686605648118,1.3214321476687537e-06,1.1426602534073427e-13,2.6274748975999872e-27,0.0052569918334484,0.0052597932517528,0.0052597969770431,0.0052598007023334,0.0052603185176849,6,155.27843570709229,1024,0.0001,0.1,12493,0,0
6,6,3.9814365136101153,21.18048858642578,43.20963668823242,4.548604851322847,14.931313514709473,33.46862030029297,4.197925459899903,17.779998779296875,39.05400085449219,1.870493060672329e+27,0.13855316201034856,1.3077589336548598e-06,1.1474809951577136e-13,2.6918719125000945e-27,0.0002103932201862,0.0002106502652168,0.0002106502652168,0.0002106502652168,0.0002108290791511,7,155.39471578598022,1024,0.0001,0.1,12493,0,0
7,7,3.763587171191555,24.3187255859375,47.09529495239258,4.060227137597472,20.54323959350586,41.73431015014648,3.719882670669556,24.142000198364254,48.305999755859375,1.432383479217538e+27,0.10382471279222139,1.290529675801422e-06,1.141992448355261e-13,2.7211992675745628e-27,0.0076321065425872,0.0076326355338096,0.0076326355338096,0.0076326355338096,0.0076326839625835,8,163.12694001197815,1024,0.0001,0.1,12493,0,0
8,8,3.592905154917746,26.73381996154785,50.44451522827149,4.0017673468314365,21.417421340942383,43.092411041259766,3.625952295074463,24.99199867248535,49.42599868774414,1.1506642872150116e+27,0.06554259572710311,1.2788770333565631e-06,1.1454102392386907e-13,2.7836292914593914e-27,0.0090013444423675,0.0090017169713974,0.0090017169713974,0.0090017206966876,0.0090020596981048,9,149.45895671844482,1024,0.0001,0.1,12493,0,0
9,9,3.445879716001629,28.937301635742188,53.0472526550293,4.004842347738484,21.682796478271484,43.482669830322266,3.632842749862671,24.93400001525879,49.92599868774414,9.702537282215826e+26,0.04439082437632035,1.2684047147662675e-06,1.1489244823076324e-13,2.815747721004486e-27,0.0068754367530345,0.0068755596876144,0.0068755596876144,0.0068755596876144,0.0068756304681301,10,148.4728810787201,1024,0.0001,0.1,12493,0,0
10,10,3.326628101856312,30.81942367553711,55.246952056884766,3.9911143129928166,22.0106143951416,43.80268478393555,3.5697161144256597,26.38399887084961,51.402000427246094,8.789849201420424e+26,0.041089276878201235,1.2721420058894118e-06,1.173525282334478e-13,2.9722125097152992e-27,0.0044733546674251,0.0044733546674251,0.0044733546674251,0.0044733546674251,0.0044738836586475,11,160.7901256084442,1024,0.0001,0.1,12493,0,0
11,11,3.221982799464903,32.41865921020508,57.196876525878906,3.855146792170929,23.782390594482425,46.54230117797852,3.4832317881774904,28.04599952697754,53.402000427246094,8.235991613565398e+26,0.040227508058353345,1.256843265923221e-06,1.1610953639534942e-13,2.865744761767478e-27,0.001268345862627,0.0012696608901023,0.0012696981430053,0.0012697428464889,0.0012739785015583,12,145.90579104423523,1024,0.0001,0.1,12493,0,0
12,12,3.1381063592096363,33.82047271728516,58.70718002319336,3.7760315256270633,25.44489479064941,48.64189529418945,3.3640144715118407,29.875999450683597,55.09599685668945,7.34487441742003e+26,0.028202270974918286,1.2507237952682998e-06,1.1762880112791732e-13,3.0510584214767e-27,0.0007084645330905,0.0007087402045726,0.000708770006895,0.0007088221609592,0.0007122419774532,13,150.12914562225342,1024,0.0001,0.1,12493,0,0
13,13,3.0514022995910435,35.34023666381836,60.30546951293945,3.725111721755191,26.092723846435547,49.14923477172852,3.332590476608277,30.185998916625977,55.57999801635742,7.208614221905641e+26,0.023849129676818848,1.2450282482040245e-06,1.189062542992676e-13,3.1386691037229303e-27,0.0016853511333465,0.0017119869589805,0.0017119944095611,0.0017120018601417,0.0017133839428424,14,165.26730632781982,1024,0.0001,0.1,12493,0,0
14,14,2.9797696667183344,36.50584030151367,61.42691802978516,3.831918239816814,25.28879165649414,48.51701354980469,3.446372901687622,29.92999839782715,54.57799911499024,7.318502214222492e+26,0.023341804134602448,1.2443620282796759e-06,1.1877480249381917e-13,3.0703432304559585e-27,0.0013583302497863,0.0014770328998565,0.0014772713184356,0.0014775693416595,0.0015263706445693,15,148.6438386440277,1024,0.0001,0.1,12493,0,0
