,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
0,0,6.590417269342113,0.9989309310913086,3.61081600189209,6.154099796847779,2.138619899749756,7.477364540100098,6.066009990997315,2.539999961853028,8.307999610900879,1.9590331608456515e+30,39.51815858179209,1.4103326103684426e-06,1.1805401465236107e-13,2.5805244533738043e-27,1.4651566743850708e-05,0.0016967691481113,0.0016967691481113,0.0016967691481113,0.7802109718322754,1,198.49182391166687,1024,0.0001,0.02,12491,1,0
1,1,5.538118061163794,5.238276958465576,15.23925495147705,5.402382526254788,5.822666168212891,17.38214111328125,5.187502586975097,7.133999824523926,19.763999938964844,2.17049861632837e+29,8.613749601403061,1.392291856116659e-06,1.1748652866156585e-13,2.5999545430103565e-27,0.0043392740190029,0.0044054612517356,0.0044054612517356,0.0044054612517356,0.1582110971212387,2,190.88175582885745,1024,0.0001,0.04,12492,1,0
2,2,4.808530887136151,11.377405166625977,27.62032127380371,4.815673289208199,11.325319290161133,27.731813430786133,4.609566851654053,12.50999927520752,30.513999938964844,4.068692736417643e+28,3.4239651426977042,1.3549065324227422e-06,1.151076310792609e-13,2.569966235320973e-27,0.0012625195086002,0.0012899413704872,0.0012899413704872,0.0012899413704872,0.0012982562184333,3,192.84317922592163,1024,0.0001,0.06,12492,1,0
3,3,4.282799465624122,17.259981155395508,37.45888519287109,4.717412665900386,13.815173149108888,31.743677139282227,4.415753402099609,16.053998947143555,35.71799850463867,1.0386251241486564e+28,1.456194663534359,1.317205957513673e-06,1.1311889247425065e-13,2.564546721381741e-27,0.0015235543251037,0.0016457289457321,0.0016457475721836,0.0016457587480545,0.0017193593084812,4,191.21342015266416,1024,0.0001,0.08,12493,1,0
4,4,3.90890378009808,22.238710403442383,44.5277214050293,4.346882849754931,17.327505111694336,37.42584991455078,4.0485951407623295,20.0939998626709,42.45199966430664,3.595734982768744e+27,0.6023512859733737,1.2956583026411e-06,1.1285257239072349e-13,2.6064305233448197e-27,0.0022602751851081,0.0022770166397094,0.0022770352661609,0.0022770576179027,0.0022793710231781,5,191.9828064441681,1024,0.0001,0.1,12493,1,0
5,5,3.602003276933279,26.629905700683597,50.314109802246094,3.902252967901763,22.955041885375977,45.91788864135742,3.5778268742370605,26.444000244140625,51.1259994506836,1.9289869482602997e+27,0.26468323688117823,1.2779639574184208e-06,1.1323991909472744e-13,2.647185631782707e-27,0.002122513949871,0.002291839569807,0.0022940598428249,0.0022956319153308,0.0023401156067848,6,191.69509649276733,1024,0.0001,0.1,12493,1,0
6,6,3.3601223055932885,30.43830108642578,54.75434494018555,3.841451652192191,24.531688690185547,46.573524475097656,3.5782409867095946,27.55599975585937,52.02199935913086,1.5494965446792266e+27,0.15347674428200236,1.272797713217996e-06,1.1542503347060485e-13,2.757562239281093e-27,0.007659837603569,0.0076678097248077,0.007669374346733,0.00767183303833,0.0078763738274574,7,193.5805931091309,1024,0.0001,0.1,12493,1,0
7,7,3.1743389220328093,33.4409294128418,58.08259201049805,3.666870751084665,26.537620544433597,50.04682922363281,3.3259860528564453,30.15199851989746,55.167999267578125,1.329722773654814e+27,0.11416449838755083,1.2566062892162899e-06,1.1597043872189224e-13,2.7926003307272712e-27,0.0069574750959873,0.0069626718759536,0.0069629773497581,0.0069633461534976,0.0069927535951137,8,190.7659659385681,1024,0.0001,0.1,12493,1,0
8,8,3.038609730705954,35.61476516723633,60.5765266418457,3.2882954065702203,32.08710479736328,56.868560791015625,2.915850654144287,36.369998931884766,62.86800003051758,1.3012204880255965e+27,0.07419377930310307,1.25082284165249e-06,1.173501224215313e-13,2.861348988887701e-27,0.0035161972045898,0.0039771869778633,0.004002921283245,0.0040221288800239,0.0041336566209793,9,195.17677283287048,1024,0.0001,0.1,12493,1,0
9,9,2.9251325780132578,37.5501823425293,62.49223709106445,3.2825579862091416,31.39244270324707,56.38463592529297,2.907591953201294,36.540000915527344,63.12799835205078,1.2896078936963148e+27,0.082830759943748,1.2380623236033973e-06,1.1937648616724523e-13,3.0045355552487064e-27,0.021606370806694,0.0216283127665519,0.0216300189495086,0.0216348990797996,0.02181988209486,10,234.24849033355716,1024,0.0001,0.1,12493,1,0
10,10,2.839811994284251,39.0608024597168,63.96106719970703,3.3091787315330543,31.369028091430664,56.345611572265625,2.9295427128601075,36.60799789428711,63.071998596191406,1.3123077190836589e+27,0.07190665906789351,1.2214046723124275e-06,1.1859136757426564e-13,3.023992585439457e-27,0.0056335926055908,0.0062529295682907,0.0062606334686279,0.0062777698040008,0.0070661753416061,11,231.402734041214,1024,0.0001,0.1,12493,1,0
11,11,2.75999970127051,40.490840911865234,65.3348159790039,3.113260289411637,34.97502136230469,59.23352813720703,2.735437667388916,39.18399810791016,66.0979995727539,1.3902794499520825e+27,0.07084689334947235,1.2144011303510526e-06,1.192836372068867e-13,3.0372251906545514e-27,3.211945295333862e-05,0.0014428198337554,0.0017932131886482,0.0021130666136741,0.0027227699756622,12,254.73914980888367,1024,0.0001,0.1,12493,1,0
12,12,2.69962435639916,41.48788070678711,66.34761810302734,3.1658584086030785,34.29597091674805,58.46862030029297,2.76994425491333,38.992000579833984,65.25799560546875,1.4496146566437663e+27,0.07464936314796913,1.2043817399830895e-06,1.1831334799443194e-13,2.990820003411763e-27,0.0065944269299507,0.00830739736557,0.0084176510572433,0.0085007473826408,0.0086460039019584,13,256.3389196395874,1024,0.0001,0.1,12493,1,0
13,13,2.64035497834044,42.47403717041016,67.43233489990234,3.096158692511476,35.52919006347656,59.608177185058594,2.667494351272583,40.97599792480469,67.1240005493164,1.5701143967434355e+27,0.07926472839044064,1.2094142335675238e-06,1.205622328642613e-13,3.0819203964635126e-27,0.0066843777894973,0.0070602372288703,0.0070689916610717,0.0070862993597984,0.0087291151285171,14,245.5758876800537,1024,0.0001,0.1,12493,1,0
14,14,2.5925483621641363,43.43544006347656,68.11132049560547,2.9115222416704163,37.85513305664063,62.980018615722656,2.528291686477661,43.20199966430664,69.48400115966797,1.7981644101769824e+27,0.10836812428065709,1.213965934217961e-06,1.23491050714738e-13,3.234353027136466e-27,0.0414326786994934,0.0430764406919479,0.0433731824159622,0.043560191988945,0.0474178791046142,15,255.985387802124,1024,0.0001,0.1,12493,1,0
15,15,2.550580897614899,44.106388092041016,68.83430480957031,3.213870491342845,33.46862030029297,57.812984466552734,2.856295911560059,38.119998931884766,64.052001953125,1.8957042995848443e+27,0.0933030284180933,1.2072433192132795e-06,1.2402004371486861e-13,3.292705275848715e-27,3.482401371002197e-05,0.0030570104718208,0.0031384229660034,0.0032063573598861,0.0047994256019592,16,235.67534804344177,1024,0.0001,0.1,12493,1,0
16,16,2.5113571392299923,44.85317993164063,69.49610900878906,3.014294368119825,37.16827774047852,61.676551818847656,2.6022251512146,42.45800018310547,68.53800201416016,2.0686547739139365e+27,0.14586875876601862,1.2176087386370068e-06,1.2544296611635002e-13,3.317169282412603e-27,1.9803643226623532e-05,0.00179423391819,0.0021927207708358,0.0026590824127197,0.0047920197248458,17,245.6513636112213,1024,0.0001,0.1,12493,1,0
17,17,2.4786782374005365,45.375274658203125,70.0596694946289,2.9893856210854515,37.699031829833984,62.68341827392578,2.563287210388184,43.37999725341797,69.43799591064453,2.2233683543299012e+27,0.14631716085939991,1.2258830381080747e-06,1.2740072577339404e-13,3.393279157768081e-27,2.562999725341797e-06,0.0008585751056671,0.0012185275554656,0.0016711056232452,0.0113217234611511,18,234.4844787120819,1024,0.0001,0.1,12493,1,0
18,18,2.4477525066490515,46.02114868164063,70.54107666015625,2.767900337549139,40.750858306884766,65.3371810913086,2.362779062652588,46.455997467041016,72.3479995727539,2.528861488733696e+27,0.20538160752276988,1.2244633310487552e-06,1.284678406764073e-13,3.4518469309139054e-27,0.0866063982248306,0.0898390412330627,0.0903040021657943,0.0912130177021026,0.0980173647403717,19,253.4818480014801,1024,0.0001,0.1,12493,1,0
19,19,2.422436792725401,46.46755599975586,70.97897338867188,2.844692820725573,39.14299011230469,64.11957550048828,2.4294565729522706,45.36000061035156,71.26200103759766,2.7432238704905976e+27,0.21573767370107227,1.211191115567273e-06,1.2717219561220871e-13,3.421270558857466e-27,0.0775254070758819,0.0891592502593994,0.0899739265441894,0.0905507504940033,0.0958819389343261,20,245.92787981033325,1024,0.0001,0.1,12493,1,0
20,20,2.399002748437998,46.88526153564453,71.31941223144531,2.806267539672542,40.00936508178711,64.67374420166016,2.38855508934021,45.955997467041016,72.00399780273438,2.977362342486137e+27,0.24934398884675946,1.2174633355052281e-06,1.3044115572008962e-13,3.522440769117567e-27,1.202523708343506e-05,0.0047318339347839,0.0067288279533386,0.0084296464920043,0.0213878452777862,21,247.44062995910645,1024,0.0001,0.1,12493,1,0
21,21,2.3685696485949066,47.45513153076172,71.82494354248047,2.8019831512557167,40.360599517822266,64.35372924804688,2.4084267388916016,45.46999740600586,71.32599639892578,3.0906548658892314e+27,0.2132034496385224,1.2221114227264701e-06,1.3145365100278784e-13,3.543106322819254e-27,0.069729745388031,0.0718225836753845,0.0724722743034362,0.0731078386306762,0.0825200676918029,22,236.82937598228452,1024,0.0001,0.1,12493,1,0
22,22,2.347835944189564,47.90547943115234,72.17074584960938,2.8198335569722928,40.337181091308594,64.86106872558594,2.386058834304809,46.33599853515625,71.9679946899414,3.394914577197281e+27,0.25070694514683317,1.2261614319091613e-06,1.2940428374039236e-13,3.450146535689542e-27,0.0042896270751953,0.0184001326560974,0.0230845212936401,0.0293392539024353,0.1213555932044982,23,256.5520808696747,1024,0.0001,0.1,12493,1,0
23,23,2.328255685358065,48.14594650268555,72.46183776855469,3.116644701062982,35.57602310180664,59.70964431762695,2.6471777043151854,41.78799819946289,67.83799743652344,3.687348892536415e+27,0.3012966233856824,1.2311117245941853e-06,1.3181302877008176e-13,3.533594158554818e-27,0.0024721026420593,0.0197378993034362,0.0215426087379455,0.023687720298767,0.0493114590644836,24,236.09496116638184,1024,0.0001,0.1,12493,1,0
24,24,2.312080685115639,48.564598083496094,72.69993591308594,2.7242200497422706,41.32063674926758,65.9850082397461,2.29158874710083,47.43000030517578,73.50199890136719,4.0651030885652703e+27,0.2955043364544304,1.2264673104485726e-06,1.2947949008002977e-13,3.447443555178339e-27,0.0012643039226531,0.0420249104499816,0.0477931201457977,0.0514725148677825,0.0614202618598938,25,245.1748564243317,1024,0.0001,0.1,12493,1,0
25,25,2.292639293362196,48.87618255615234,73.02886962890625,2.782587730471432,40.524505615234375,65.14205169677734,2.4019669525909424,46.0,71.70399475097656,4.131462372678365e+27,0.3330549512590681,1.2477777352986538e-06,1.2679560365645247e-13,3.306763286754955e-27,0.057837963104248,0.0837962925434112,0.0860779583454132,0.0896236896514892,0.1192036569118499,26,229.93222093582156,1024,0.0001,0.1,12493,1,0
26,26,2.2750035890629072,49.23554611206055,73.32405090332031,2.6852272526755616,42.19481658935547,66.45332336425781,2.265314233932495,48.30199813842773,73.83799743652344,4.3667764187802334e+27,0.39256874395876507,1.2176265973840278e-06,1.2668267330712853e-13,3.273548062623073e-27,0.0022983253002166,0.1119229793548584,0.1145485937595367,0.1172069907188415,0.1284887492656707,27,254.85665202140808,1024,0.0001,0.1,12493,1,0
27,27,2.263383305514261,49.40805435180664,73.52888488769531,2.8309134107584364,39.87667846679688,64.54885864257812,2.437801394882202,45.41600036621094,71.30400085449219,4.735070239004375e+27,0.40325378885074536,1.2042942194569058e-06,1.2516811034396833e-13,3.251058815209721e-27,3.74913215637207e-05,0.0101887583732604,0.0139690041542053,0.0166768729686737,0.0500849187374115,28,237.1504483222961,1024,0.0001,0.1,12493,1,0
